# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        2224       1.465973e+01       2.818498e-01       8.235505e+00       9.569413e+00       1.341056e+00       3.921774e+00       3.649545e+00       4.035081e-01
        2225       2.733463e+00       6.769974e-03       1.533492e+00       1.422790e+00       5.168480e-02       8.676861e-01       9.244091e-01       7.235622e-01
        2226       2.216064e+00       1.817264e-08       1.206636e+00       1.449626e+00       4.809563e-15       7.198237e-01       3.496907e-01       9.037750e-01
        2227       4.029301e+00       2.291244e-08       2.293279e+00       1.456117e+00       5.332044e-15       3.900719e-01       7.707621e-01       6.460121e-01
        2228       2.733802e+00       7.177804e-03       1.534142e+00       1.425743e+00       4.406552e-02       8.677234e-01       9.244040e-01       7.235106e-01
        2229       2.734249e+00       7.167409e-03       1.533987e+00       1.423472e+00       4.064860e-02       8.653411e-01       9.244403e-01       7.237095e-01
        2230       6.017258e+00       9.228615e-02       3.391684e+00       3.434574e+01       2.649544e+00       1.261408e+01       4.852224e+00       5.150385e-01
        2231       7.570729e-01       3.505585e-08       4.157807e-01       3.528255e+00       2.795046e-01       1.086368e+00       3.802030e-01       1.246263e+00
        2232       6.004129e+00       9.587555e-02       3.383523e+00       3.428899e+01       2.634624e+00       1.260987e+01       4.852231e+00       5.149987e-01
        2233       6.016726e+00       9.278721e-02       3.389867e+00       3.432819e+01       2.644366e+00       1.261467e+01       4.852811e+00       5.148625e-01
        2234       7.519769e-01       4.633657e-08       4.131528e-01       4.394197e+00       3.883095e-01       1.143246e+00       4.442325e-01       1.193299e+00
        2235       5.371523e+00       8.776494e-03       3.086999e+00       4.766044e-01       1.561663e-01       2.853844e-01       1.115328e+00       1.057949e+00
        2236       5.376837e+00       6.496007e-03       3.088596e+00       5.036012e-01       1.452782e-01       2.892642e-01       1.115427e+00       1.067482e+00
        2237       4.435028e-01       5.981758e-06       2.066895e-01       1.159764e+00       2.264409e-15       7.189448e-01       2.834859e-01       1.098232e+00
        2238       4.350300e-01       6.291495e-06       2.071043e-01       1.229771e+00       8.622761e-15       6.975413e-01       2.827163e-01       8.977770e-01
        2239       5.372591e+00       7.126297e-03       3.087808e+00       4.765993e-01       1.506085e-01       2.839231e-01       1.114785e+00       1.059157e+00
        2240       6.266586e+00       2.432229e-02       3.001942e+00       1.786771e+01       4.530685e-01       4.263610e+00       1.347377e+00       6.969593e-01
        2241       6.262426e+00       2.525110e-02       3.000514e+00       1.786414e+01       4.622274e-01       4.268129e+00       1.346911e+00       6.970531e-01
        2242       5.671262e-01       4.121126e-09       2.686659e-01       3.894203e+00       2.651943e-01       1.214196e+00       6.535633e-01       8.066197e-01
        2243       5.660360e-01       4.068627e-09       2.766887e-01       4.286348e+00       1.393338e-01       1.441256e+00       6.528510e-01       7.846603e-01
        2244       6.257977e+00       2.460713e-02       2.997404e+00       1.782144e+01       4.738119e-01       4.262060e+00       1.346627e+00       6.968075e-01
        2245       3.923190e-01       8.152130e-09       1.854672e-01       2.875967e+00       1.932039e-01       7.496998e-01       3.111754e-01       7.475552e-01
        2246       7.109125e+00       1.051641e-01       3.690151e+00       1.972354e+01       3.415004e+00       7.089693e+00       2.254267e+00       4.549236e-01
        2247       7.100556e+00       1.028050e-01       3.684090e+00       1.986159e+01       3.447950e+00       7.089937e+00       2.255350e+00       4.547761e-01
        2248       3.693310e-01       8.884135e-09       1.745550e-01       1.835955e+00       1.386113e-01       6.892495e-01       3.305397e-01       8.854246e-01
        2249       7.100333e+00       1.065743e-01       3.683843e+00       1.990621e+01       3.433815e+00       7.070346e+00       2.256982e+00       4.559253e-01
        2250       6.932594e-01       1.387972e-08       4.002535e-01       1.761249e+00       5.989401e-01       9.375198e-01       7.160590e-01       1.838010e+00
        2251       1.025404e+01       1.092136e-01       5.796786e+00       9.759727e+00       1.376113e+00       3.383604e+00       2.944540e+00       4.171091e-01
        2252       1.028230e+01       1.069305e-01       5.825272e+00       1.011869e+01       1.358346e+00       3.395809e+00       2.939567e+00       4.168195e-01
        2253       7.723670e-01       1.521322e-08       4.459263e-01       2.201689e+00       5.690854e-01       9.884717e-01       6.846392e-01       1.962584e+00
        2254       1.026801e+01       1.095849e-01       5.806844e+00       9.607679e+00       1.361893e+00       3.367697e+00       2.944017e+00       4.168759e-01
        2255       1.113895e+00       4.350993e-03       5.123248e-01       6.739785e+00       5.340964e-01       1.630267e+00       7.156076e-01       7.473903e-01
        2256       2.967046e-01       1.799697e-08       1.670803e-01       1.725038e+00       1.281043e-01       6.252715e-01       2.909691e-01       9.032671e-01
        2257       2.723775e-01       1.751112e-08       1.427381e-01       1.855381e+00       1.867779e-01       6.434502e-01       2.829720e-01       9.260263e-01
        2258       1.118733e+00       4.436021e-03       5.143123e-01       6.760843e+00       5.374606e-01       1.631317e+00       7.150403e-01       7.453194e-01
        2259       1.113423e+00       4.221547e-03       5.127738e-01       6.740725e+00       5.351189e-01       1.629987e+00       7.152681e-01       7.447393e-01
        2260       2.933305e+00       6.052505e-03       1.578597e+00       6.934439e+00       2.608653e-01       2.278297e+00       7.559782e-01       6.761225e-01
        2261       2.127017e-01       2.282155e-02       1.160636e-01       4.284502e+00       2.261785e-01       8.693559e-01       3.002776e-01       9.457833e-01
        2262       2.195421e-01       2.559131e-02       1.170334e-01       4.671964e+00       2.412995e-01       9.368565e-01       2.850893e-01       9.039237e-01
        2263       2.934729e+00       5.637594e-03       1.579827e+00       6.927671e+00       2.606159e-01       2.278874e+00       7.560920e-01       6.763271e-01
        2264       2.933794e+00       5.628195e-03       1.579388e+00       6.928295e+00       2.601385e-01       2.278755e+00       7.560382e-01       6.760504e-01
        2265       4.430558e+00       1.227682e-02       2.450143e+00       1.053634e+01       5.888671e-01       1.764784e+00       5.300260e-01       7.384106e-01
        2266       4.427313e+00       1.170844e-02       2.452527e+00       1.054608e+01       5.997814e-01       1.774268e+00       5.301290e-01       7.391149e-01
        2267       2.566735e-01       9.940503e-06       1.346541e-01       3.227170e+00       2.484922e-04       1.244458e+00       7.084723e-01       9.390291e-01
        2268       2.441086e-01       1.387916e-05       1.333951e-01       3.270451e+00       4.074364e-04       1.397357e+00       6.874098e-01       9.397351e-01
        2269       4.430711e+00       1.338535e-02       2.452069e+00       1.055079e+01       6.136487e-01       1.775948e+00       5.298684e-01       7.393241e-01
        2270       1.136501e+01       1.161188e-02       6.226348e+00       3.449210e+01       3.376063e-01       1.249474e+01       2.944746e+00       1.132690e+00
        2271       1.141988e+01       7.685166e-03       6.258888e+00       3.481033e+01       3.205924e-01       1.260685e+01       2.936853e+00       1.129826e+00
        2272       1.174005e+00       1.171486e-07       5.671620e-01       6.053153e-01       2.776060e-08       3.222002e-01       5.779403e-01       1.708958e+00
        2273       1.133265e+00       5.947242e-08       5.504166e-01       5.812907e-01       3.685589e-08       3.204879e-01       4.736407e-01       1.572253e+00
        2274       1.146805e+01       7.494541e-03       6.290099e+00       3.490386e+01       3.284153e-01       1.264285e+01       2.938569e+00       1.148132e+00
        2275       3.719558e-01       2.058112e-08       2.147488e-01       1.879479e+00       2.256579e-15       9.678274e-01       6.906391e-01       1.686803e+00
        2276       9.198863e+00       1.468103e-01       4.983438e+00       1.460604e+01       7.464565e-01       4.223989e+00       1.442661e+00       3.865084e-01
        2277       9.199127e+00       2.132261e-01       5.027331e+00       1.551902e+01       8.534101e-01       4.272396e+00       1.446791e+00       3.909921e-01
        2278       3.378088e-01       5.779094e-09       1.950340e-01       1.540096e+00       2.610992e-14       7.762606e-01       6.482810e-01       1.574445e+00
        2279       9.086865e+00       2.281361e-01       4.958286e+00       1.479543e+01       8.102585e-01       4.156132e+00       1.453489e+00       3.891754e-01
        2280       9.775962e+00       4.529564e-01       5.609660e+00       2.647133e+00       9.734371e-01       1.766772e+00       1.662001e+00       2.199368e+00
        2281       9.772375e+00       4.536232e-01       5.607846e+00       2.646470e+00       9.724389e-01       1.767030e+00       1.662206e+00       2.199197e+00
        2282       3.659097e+00       1.040264e-07       2.015997e+00       1.703779e+00       6.114888e-14       1.135853e+00       2.062909e+00       2.074813e+00
        2283       5.003155e+00       3.254861e-07       1.975703e+00       3.074294e+00       6.160023e-14       2.049529e+00       1.108244e+00       1.935686e+00
        2284       9.012268e+00       2.102780e-01       4.940807e+00       3.629265e+00       1.959177e+00       2.973797e+00       1.882671e+00       2.306166e+00
        2285       1.588069e+00       2.388828e-08       7.545711e-01       1.453109e+00       9.063878e-01       1.088628e+00       1.279095e+00       2.362722e+00
        2286       1.147300e+00       1.403277e-07       6.408279e-01       7.563438e-15       2.957536e-15       4.771951e-15       1.173939e+00       2.686395e+00
        2287       9.568680e+00       8.408384e-01       5.480404e+00       2.574119e+00       1.184021e-01       1.581114e+00       1.676955e+00       2.224127e+00
        2288       2.871710e+00       4.325589e-07       1.535592e+00       1.346679e-14       4.907901e-15       8.779989e-15       2.757121e+00       2.234446e+00
        2289       9.556862e+00       8.466946e-01       5.473782e+00       2.553952e+00       7.818918e-04       1.543887e+00       1.678141e+00       2.226263e+00
        2290       9.563725e+00       8.448820e-01       5.476685e+00       2.565831e+00       1.867557e-02       1.563723e+00       1.678138e+00       2.224768e+00
        2291       9.016251e+00       2.058019e-01       4.940958e+00       3.630919e+00       1.957719e+00       2.976155e+00       1.883167e+00       2.307878e+00
        2292       9.013090e+00       2.062043e-01       4.940364e+00       3.629787e+00       1.954971e+00       2.974425e+00       1.883203e+00       2.307639e+00
